id_user,id_rental,id_vehicle,rating,sum_day_of_rental,total_pay
1592,51,MTR0022,4,4,520000
1955,2,MBL0011,4,2,600000
7011,89,MBL006,5,4,1800000
2522,106,MTR0032,4,2,200000
13189,16,MBL0010,4,2,700000
3058,61,MBL0038,4,3,3600000
13464,96,MTR0034,5,3,300000
11516,4,MTR007,5,2,200000
12804,15,MBL0035,4,3,3150000
4115,69,MBL0017,4,3,1350000
11977,119,MBL0026,4,2,900000
934,19,MBL005,5,3,1800000
12203,93,MBL0026,5,2,1200000
6393,5,MBL008,4,3,1500000
7051,39,MBL005,4,3,1650000
9444,46,MTR0039,5,1,200000
6353,12,MBL0018,5,3,1200000
7273,109,MTR009,5,4,320000
311,67,MBL007,5,2,1100000
3300,82,MBL0010,5,2,600000
6434,60,MBL0033,5,2,1400000
6121,46,MTR0022,5,4,440000
9206,33,MBL004,5,3,900000
9262,62,MTR0024,4,3,480000
214,109,MTR006,5,3,390000
12178,94,MTR0034,5,3,390000
7214,55,MBL0019,4,2,1000000
13389,47,MTR0020,4,3,270000
3197,119,MTR001,5,3,300000
10785,118,MBL0020,5,2,1200000
87,77,MBL0036,5,4,4400000
8858,64,MBL0012,5,4,1400000
3142,82,MBL0034,5,2,2100000
2166,111,MTR009,4,4,400000
4892,43,MTR002,5,2,200000
58,120,MBL0042,5,4,1000000
3920,65,MBL0021,5,2,600000
1656,86,MBL0018,5,3,1200000
3534,15,MBL0024,4,2,1200000
117,82,MBL0023,5,2,700000
2618,14,MBL0012,4,4,1200000
5529,67,MBL003,5,3,900000
13707,99,MTR0035,4,3,270000
4431,18,MBL007,3,2,700000
7663,74,MBL005,5,3,1050000
11832,29,MBL0015,5,2,500000
6191,66,MBL0028,4,2,700000
3666,63,MBL005,4,3,1650000
3434,115,MTR008,5,4,400000
6432,28,MBL0016,5,3,1800000
193,113,MTR0025,5,4,440000
3373,17,MBL0011,4,2,600000
141,119,MTR0033,4,3,270000
5748,102,MTR0036,5,2,200000
989,118,MBL006,5,4,2000000
10818,73,MBL0023,4,2,1200000
6025,15,MBL0017,5,3,1800000
12849,111,MTR0036,4,2,240000
275,23,MBL008,5,3,900000
6070,106,MTR009,4,4,320000
7238,43,MTR0012,5,2,520000
9381,10,MTR0013,5,3,720000
8307,118,MBL0037,4,3,3300000
10169,94,MTR0020,5,3,360000
4021,12,MBL0035,5,3,3450000
3314,29,MBL0034,4,2,1600000
4680,108,MTR004,5,3,390000
8029,50,MTR001,4,3,390000
854,45,MTR0018,4,3,360000
9369,57,MBL006,5,4,2200000
3571,114,MTR007,5,2,160000
10522,77,MBL0028,5,2,1000000
10767,66,MBL0029,4,4,1400000
13313,113,MBL001,5,4,1600000
4891,34,MBL004,5,3,1650000
1762,105,MBL0039,4,2,1700000
8357,33,MBL0016,4,3,1200000
9217,29,MBL0013,5,2,700000
2480,42,MBL007,5,2,1200000
11828,116,MTR004,5,3,390000
961,27,MBL004,5,3,1350000
2521,38,MBL0029,5,4,1200000
6037,90,MTR004,5,3,330000
3215,70,MBL0016,4,3,1350000
13499,82,MBL0017,5,3,1200000
5,21,MBL009,4,4,2200000
9195,16,MBL0019,5,2,1100000
12079,1,MTR0026,5,3,450000
1678,111,MTR0018,4,3,270000
4312,119,MTR0018,4,3,360000
5495,114,MTR0033,5,3,300000
12209,83,MBL009,5,4,1400000
2856,118,MTR0026,4,3,360000
13490,28,MBL0027,5,2,900000
6682,23,MBL0026,4,2,1000000
4771,50,MTR0023,5,4,520000
5108,72,MBL0013,5,2,600000
2598,43,MTR003,4,3,420000
12086,18,MBL0018,5,3,1800000
8070,24,MBL0041,5,3,1050000
2359,35,MBL0011,1,2,500000
7256,58,MBL0012,5,4,1400000
9877,23,MBL0020,5,2,900000
1315,22,MBL0017,5,3,1650000
13090,15,MBL0021,5,2,1100000
3273,8,MTR0010,5,4,1040000
10894,71,MBL0017,5,3,900000
7284,3,MBL0031,5,3,1350000
620,114,MBL0035,5,3,2250000
4035,7,MBL0024,3,2,700000
6013,5,MBL0035,5,3,1950000
6942,20,MBL008,5,3,1800000
10877,85,MBL0034,4,2,2600000
10141,100,MBL0021,5,2,600000
7703,20,MBL0011,5,2,800000
5978,112,MTR003,5,3,360000
13668,60,MBL0022,5,4,1400000
12606,46,MTR008,5,4,400000
1873,23,MBL0024,5,2,800000
6263,42,MBL0022,5,4,2200000
13831,80,MTR0033,5,3,300000
6549,68,MBL0020,4,2,1000000
12526,82,MBL0030,5,4,2400000
8693,80,MTR004,5,3,270000
9254,76,MBL0037,5,3,3900000
700,25,MBL0033,5,2,1600000
3995,24,MBL0016,5,3,1050000
6281,25,MBL001,5,4,1400000
11629,119,MBL0023,4,2,900000
13298,33,MBL0020,4,2,1000000
2905,103,MTR0011,4,4,1160000
1406,112,MTR0017,5,3,330000
1327,56,MBL0030,5,4,1400000
13173,114,MTR0029,5,2,260000
5750,109,MTR0027,5,3,420000
4357,114,MBL008,5,3,1200000
3697,2,MBL0017,5,3,1500000
7588,1,MTR0039,5,1,170000
726,107,MTR0026,5,3,330000
2286,10,MTR0036,4,2,260000
10064,48,MTR0013,4,3,630000
399,104,MBL006,5,4,2200000
8367,30,MBL0042,3,4,1600000
6315,1,MTR0015,5,3,600000
306,71,MBL0028,4,2,1000000
9108,99,MTR0038,5,4,600000
12489,113,MTR0036,5,2,220000
10541,7,MBL0018,4,3,1500000
12418,28,MBL006,5,4,1600000
944,77,MBL001,5,4,1600000
8218,117,MTR0026,5,3,390000
10437,114,MBL0012,5,4,1600000
13465,5,MBL0027,4,2,900000
455,112,MTR001,5,3,420000
7200,52,MTR002,5,2,200000
4942,86,MBL0019,5,2,800000
4902,53,MTR003,5,3,450000
2446,102,MTR008,5,4,280000
12008,69,MBL0040,4,2,600000
11366,114,MBL0035,5,3,2250000
11468,50,MTR0026,4,3,300000
6179,24,MBL008,5,3,1650000
12383,49,MTR0017,5,3,240000
9835,20,MBL0041,5,3,750000
9320,22,MBL0033,5,2,1100000
10582,110,MTR0031,4,3,300000
1329,118,MBL0034,4,2,1200000
7130,98,MTR0013,5,3,750000
171,50,MTR0030,5,3,390000
11917,16,MBL0012,4,4,1400000
11611,120,MTR004,5,3,360000
8967,17,MBL0020,4,2,700000
12396,84,MBL0033,5,2,900000
5467,41,MBL0021,5,2,1100000
8072,41,MBL0039,4,2,2300000
8625,120,MBL0038,5,3,2550000
8782,68,MBL0033,5,2,1300000
4889,74,MBL004,5,3,1650000
8907,90,MTR0024,5,3,480000
869,13,MBL0031,5,3,1350000
6760,82,MBL0038,5,3,2700000
10827,35,MBL009,4,4,1200000
550,116,MTR008,5,4,400000
2134,48,MTR0014,4,4,880000
10889,69,MBL0017,4,3,1350000
11844,90,MTR007,4,2,200000
5356,23,MBL004,5,3,1800000
11671,19,MBL0028,4,2,1000000
11203,56,MBL0030,5,4,1400000
5521,39,MBL002,5,3,1650000
8709,115,MBL0032,5,4,3200000
5119,51,MTR0011,5,4,1200000
10138,73,MBL0023,5,2,1200000
5718,13,MBL0023,4,2,800000
9971,70,MBL0010,5,2,700000
3560,61,MBL0023,5,2,1000000
9999,51,MTR009,4,4,400000
13874,120,MTR0022,4,4,520000
8359,104,MBL0040,5,2,500000
2040,17,MBL001,5,4,1600000
5184,38,MBL0014,5,2,800000
1564,11,MBL006,5,4,1200000
3482,17,MBL0033,5,2,1100000
10172,31,MBL0032,5,4,2000000
12452,63,MBL0036,5,4,3600000
3761,18,MBL0041,5,3,750000
2145,62,MTR005,5,3,390000
2043,76,MBL0023,5,2,900000
5816,84,MBL0027,5,2,1300000
8248,57,MBL009,4,4,2400000
10271,49,MTR006,4,3,270000
9385,55,MBL0021,5,2,900000
13602,53,MTR0022,5,4,400000
5713,101,MBL0022,5,4,2400000
10195,84,MBL0029,5,4,2000000
6864,1,MTR002,4,2,260000
8835,47,MTR0015,5,3,600000
9897,50,MTR0036,4,2,240000
27,114,MTR0011,4,4,1160000
10828,54,MTR0034,5,3,330000
4543,88,MBL0042,5,4,1000000
1709,113,MTR0015,5,3,630000
10964,65,MBL0041,5,3,1200000
2573,16,MBL0042,5,4,1000000
12626,13,MBL003,4,3,1650000
2121,35,MBL0037,4,3,3750000
11238,72,MBL0011,5,2,500000
2520,112,MTR004,4,3,270000
10107,105,MBL0027,4,2,1600000
93,114,MTR0027,5,3,360000
4178,17,MBL0013,4,2,700000
12105,93,MBL0034,5,2,2400000
13441,45,MTR0018,4,3,360000
12053,7,MBL008,4,3,1800000
74,113,MTR006,4,3,270000
3728,119,MTR0018,5,3,360000
9824,57,MBL0022,5,4,1600000
11046,77,MBL007,5,2,900000
5922,52,MTR0018,5,3,270000
8761,31,MBL002,5,3,900000
538,116,MTR0039,5,1,170000
3479,114,MTR0038,4,4,680000
9640,9,MTR0011,5,4,1120000
10441,7,MBL0015,5,2,600000
11139,9,MTR0024,5,3,390000
13383,11,MBL0025,4,2,1100000
9554,87,MBL002,5,3,1350000
5126,85,MBL009,4,4,1800000
6657,120,MTR0018,5,3,270000
5330,82,MBL0036,4,4,4800000
4640,114,MBL0024,4,2,1000000
4286,65,MBL0034,5,2,1700000
10372,10,MTR0019,4,4,400000
4606,94,MTR006,5,3,330000
11382,3,MBL0023,5,2,900000
8038,116,MTR0029,5,2,340000
3423,7,MBL003,4,3,1500000
12227,17,MBL009,5,4,1600000
336,64,MBL0031,3,3,1650000
2073,16,MBL0030,4,4,2000000
12343,78,MTR0020,5,3,360000
1579,99,MTR0026,5,3,390000
3589,107,MTR0031,4,3,240000
11789,119,MTR007,5,2,140000
2167,97,MBL0038,5,3,4200000
10591,31,MBL0038,5,3,3450000
1700,49,MTR0033,5,3,240000
8258,72,MBL002,5,3,1650000
7317,4,MTR0031,5,3,270000
740,107,MTR004,4,3,390000
1412,12,MBL0040,4,2,600000
11796,55,MBL0034,5,2,1300000
870,81,MTR001,5,3,330000
4873,29,MBL0013,4,2,700000
3203,105,MBL0041,5,3,900000
1481,69,MBL0035,4,3,2250000
22,84,MBL0013,4,2,500000
6653,117,MTR0023,4,4,480000
5785,34,MBL0022,4,4,2200000
5441,104,MBL0027,4,2,900000
3035,90,MTR0023,4,4,560000
8450,6,MTR0018,4,3,390000
5223,119,MTR004,5,3,300000
11741,24,MBL0041,4,3,1050000
6014,38,MBL0039,5,2,1400000
10140,44,MTR002,5,2,280000
3041,53,MTR0027,3,3,300000
8884,17,MBL0023,5,2,600000
7301,77,MBL0020,4,2,700000
7977,113,MBL0030,4,4,1200000
7590,96,MTR003,5,3,390000
12574,21,MBL0039,5,2,1200000
2921,60,MBL0010,5,2,600000
5941,11,MBL0028,5,2,1000000
3448,7,MBL0032,5,4,1600000
3362,56,MBL0024,4,2,1100000
5615,6,MTR0024,5,3,360000
11966,55,MBL0031,4,3,1950000
11267,41,MBL0021,4,2,1100000
9125,16,MBL006,5,4,2400000
2053,76,MBL0010,4,2,600000
11582,45,MTR003,4,3,450000
3277,114,MBL0036,5,4,4000000
12339,61,MBL0026,5,2,1200000
9226,72,MBL005,5,3,1200000
2164,47,MTR001,5,3,300000
2894,27,MBL0026,5,2,1000000
8219,52,MTR0014,5,4,920000
11990,94,MTR0034,5,3,390000
8708,6,MTR0016,5,4,320000
2379,76,MBL0029,5,4,2400000
13396,65,MBL0036,5,4,3600000
6100,47,MTR0036,5,2,200000
3696,66,MBL009,5,4,1400000
11959,93,MBL0041,5,3,900000
2993,83,MBL0031,5,3,2250000
1128,7,MBL0016,5,3,1650000
10381,62,MTR005,4,3,390000
7630,95,MTR003,5,3,390000
8163,85,MBL0011,5,2,600000
10261,44,MTR006,5,3,390000
361,27,MBL0028,5,2,600000
12879,53,MTR0026,5,3,420000
13683,119,MTR009,4,4,320000
5080,114,MTR0034,4,3,360000
11568,77,MBL0022,5,4,1800000
6644,7,MBL001,4,4,1400000
3145,53,MTR001,5,3,360000
1833,10,MTR0021,5,2,220000
5294,120,MBL0015,5,2,800000
6368,119,MBL0034,5,2,1400000
2352,33,MBL0038,4,3,1500000
3933,94,MTR009,5,4,400000
10875,26,MBL0014,5,2,500000
3029,90,MTR002,5,2,240000
6969,71,MBL0042,5,4,1400000
1921,23,MBL0023,5,2,600000
11360,93,MBL0012,5,4,1600000
6348,116,MTR005,4,3,330000
11617,12,MBL0038,4,3,3300000
9152,73,MBL001,4,4,1400000
7474,50,MTR003,5,3,300000
7487,64,MBL0015,4,2,500000
8361,67,MBL0028,5,2,1200000
3425,83,MBL0027,5,2,1400000
4209,6,MTR0032,4,2,140000
1831,4,MTR009,4,4,360000
11100,28,MBL0028,5,2,1100000
11105,112,MTR001,5,3,420000
9,120,MBL0012,4,4,1200000
12530,105,MBL001,4,4,1800000
7647,18,MBL0023,5,2,800000
7621,7,MBL0042,5,4,1200000
13767,43,MTR0014,5,4,920000
3224,71,MBL0025,5,2,1500000
4526,118,MTR0031,4,3,270000
6426,71,MBL0016,4,3,1050000
1145,88,MBL0024,5,2,1100000
4261,14,MBL006,5,4,1600000
3481,58,MBL0032,5,4,2600000
6350,79,MTR0028,5,2,300000
13468,53,MTR0013,5,3,690000
233,90,MTR0023,5,4,560000
12175,17,MBL0017,5,3,1350000
10720,111,MTR005,5,3,270000
10732,118,MBL0016,5,3,1200000
12013,61,MBL0014,5,2,800000
9215,39,MBL0029,4,4,1600000
1246,63,MBL005,4,3,1650000
20,21,MBL0013,5,2,800000
2586,105,MBL0031,5,3,2250000
12587,78,MTR0019,5,4,320000
2136,7,MBL0037,4,3,3300000
1505,116,MTR0036,5,2,220000
6186,19,MBL0027,4,2,1300000
9407,92,MTR0031,5,3,240000
8204,29,MBL002,4,3,1500000
5421,103,MTR007,5,2,200000
11456,38,MBL0011,4,2,600000
6012,8,MTR0029,5,2,240000
5250,117,MTR0010,5,4,1040000
5019,96,MTR0021,5,2,220000
11158,6,MTR0017,5,3,390000
3841,25,MBL0018,4,3,1050000
13243,82,MBL0030,5,4,2400000
12067,76,MBL0032,5,4,2400000
151,108,MTR0034,5,3,330000
12414,42,MBL007,5,2,1200000
8352,19,MBL0041,4,3,750000
13338,108,MTR002,5,2,200000
9924,7,MBL0030,4,4,2200000
1572,46,MTR006,4,3,360000
13688,12,MBL0028,5,2,900000
5984,91,MBL0035,5,3,4500000
2260,57,MBL0017,5,3,1500000
469,28,MBL0017,2,3,1200000
13448,50,MTR0017,5,3,300000
2424,84,MBL0030,4,4,1600000
8225,21,MBL0038,5,3,3750000
12079,5,MBL0036,5,4,2000000
4824,62,MTR0015,4,3,600000
12132,35,MBL0011,5,2,500000
3400,42,MBL001,5,4,1800000
4471,56,MBL008,5,3,1650000
850,88,MBL0023,5,2,900000
5946,114,MBL0016,4,3,1350000
13794,65,MBL0012,4,4,1200000
7765,100,MBL0013,5,2,700000
10012,87,MBL0024,4,2,900000
7041,71,MBL0027,5,2,800000
3463,89,MBL0031,5,3,2250000
13713,14,MBL0025,4,2,800000
12927,8,MTR003,5,3,330000
7604,41,MBL009,5,4,1600000
264,46,MTR0035,5,3,390000
2210,96,MTR009,4,4,280000
659,63,MBL007,5,2,1000000
9806,37,MBL0032,4,4,3200000
13574,13,MBL0039,5,2,1600000
9698,81,MTR0025,5,4,480000
2115,98,MTR0030,4,3,480000
10162,89,MBL007,4,2,600000
2141,76,MBL004,3,3,1650000
8370,14,MBL0023,5,2,800000
3345,64,MBL0027,5,2,1400000
3996,62,MTR0029,4,2,300000
9880,55,MBL0031,5,3,1950000
6905,120,MTR0032,5,2,180000
509,99,MTR0011,5,4,1000000
8502,120,MBL005,5,3,1500000
13887,115,MTR0026,5,3,450000
4696,116,MTR008,4,4,400000
10738,12,MBL0038,5,3,3300000
7929,116,MTR0011,5,4,1080000
11903,2,MBL006,4,4,2000000
12889,88,MBL0036,5,4,4000000
13436,22,MBL0040,5,2,600000
10786,60,MBL0021,5,2,1100000
13857,8,MTR0023,5,4,480000
596,91,MBL0036,5,4,5400000
1328,41,MBL0042,5,4,1000000
2326,54,MTR0029,5,2,360000
402,89,MBL0033,5,2,800000
11342,59,MBL0029,5,4,1200000
9572,52,MTR001,5,3,390000
9114,59,MBL0040,5,2,700000
4465,71,MBL0038,4,3,4200000
1291,25,MBL0023,5,2,1200000
13026,40,MBL0027,5,2,1300000
3780,7,MBL0024,5,2,700000
11902,87,MBL005,3,3,900000
12375,35,MBL0037,5,3,3750000
11922,76,MBL0037,2,3,3900000
8984,11,MBL0013,4,2,600000
1918,46,MTR0013,4,3,750000
3214,109,MTR0014,5,4,840000
11197,51,MTR0026,5,3,330000
4920,77,MBL0015,5,2,600000
5622,117,MBL001,5,4,2400000
3718,32,MTR002,5,2,280000
10777,22,MBL0032,5,4,2600000
6755,58,MBL009,5,4,1600000
10418,100,MBL004,4,3,1500000
10299,20,MBL0021,4,2,900000
12473,113,MTR0031,5,3,300000
8653,77,MBL0037,5,3,3300000
4466,115,MTR0017,4,3,330000
13355,32,MTR0025,5,4,560000
11622,32,MTR0010,5,4,1160000
1694,102,MTR0031,4,3,210000
982,33,MBL0041,4,3,1050000
1174,41,MBL008,4,3,1350000
10595,48,MTR0013,5,3,630000
6798,111,MTR0018,4,3,270000
5188,43,MTR0031,4,3,300000
9421,117,MBL0024,5,2,1100000
212,28,MBL0036,4,4,5200000
6325,44,MTR0032,5,2,200000
6376,111,MTR007,4,2,200000
5116,64,MBL0032,4,4,1800000
12972,29,MBL0020,5,2,700000
1875,16,MBL0017,5,3,1050000
7049,88,MBL0039,5,2,2600000
1909,115,MBL0035,5,3,3600000
3234,82,MBL0041,5,3,1050000
7597,113,MTR0032,5,2,140000
4763,111,MTR0031,5,3,210000
10219,92,MTR0015,5,3,660000
1549,89,MBL0027,5,2,1000000
11896,93,MBL0011,5,2,800000
5076,119,MBL0041,5,3,750000
10155,20,MBL0012,4,4,1600000
13071,93,MBL0028,5,2,700000
591,38,MBL0023,5,2,700000
9235,59,MBL0016,4,3,1050000
3206,30,MBL0013,5,2,600000
4881,119,MTR0015,4,3,750000
4896,3,MBL0039,5,2,3000000
11824,83,MBL0011,4,2,800000
8840,30,MBL0034,5,2,2700000
10782,11,MBL0034,4,2,1000000
189,42,MBL006,5,4,2200000
7375,119,MBL0026,5,2,900000
1825,78,MTR0013,5,3,750000
2523,3,MBL0036,5,4,5000000
3497,107,MTR0032,5,2,140000
1076,31,MBL0014,5,2,600000
11119,44,MTR0013,4,3,630000
3655,48,MTR0014,2,4,880000
9414,95,MTR001,4,3,300000
8361,31,MBL0022,4,4,1800000
9672,75,MBL0014,4,2,600000
5425,115,MBL0015,4,2,500000
663,35,MBL008,4,3,900000
5893,71,MBL0025,5,2,1500000
13539,88,MBL0032,4,4,3000000
11891,120,MBL0017,5,3,1350000
3677,81,MTR0022,5,4,520000
1664,62,MTR0025,2,4,560000
3667,115,MTR004,5,3,300000
4724,86,MBL009,5,4,1200000
2292,27,MBL0015,5,2,500000
152,58,MBL0023,4,2,1100000
10945,14,MBL0028,4,2,600000
5746,70,MBL0024,5,2,1000000
6123,50,MTR0028,5,2,280000
2341,114,MBL0018,5,3,1050000
7035,19,MBL0036,4,4,2200000
8318,93,MBL0019,5,2,800000
13837,55,MBL0041,5,3,750000
9325,62,MTR0017,4,3,270000
8188,106,MTR009,4,4,320000
11014,32,MTR009,5,4,360000
651,89,MBL004,5,3,1650000
5958,101,MBL001,5,4,2200000
13629,37,MBL0025,5,2,900000
11598,86,MBL0014,5,2,700000
2826,110,MTR0011,5,4,1080000
4228,104,MBL0019,4,2,600000
3760,84,MBL006,5,4,1600000
13595,24,MBL0040,5,2,800000
5222,40,MBL0038,4,3,2850000
11694,111,MTR0023,4,4,480000
6327,10,MTR0026,5,3,330000
9683,37,MBL002,4,3,1800000
6460,43,MTR0030,5,3,540000
9252,93,MBL0012,4,4,1600000
592,97,MBL0025,5,2,1000000
1010,26,MBL0020,5,2,700000
5942,89,MBL003,4,3,1800000
8669,98,MTR008,5,4,280000
12834,33,MBL007,2,2,700000
6086,112,MTR0021,4,2,160000
9940,117,MTR0038,4,4,760000
13442,30,MBL0028,4,2,1100000
9305,119,MBL0020,5,2,1100000
9346,28,MBL0025,4,2,1100000
13774,82,MBL0019,4,2,1200000
5098,45,MTR0038,5,4,800000
13293,3,MBL0010,5,2,700000
8641,23,MBL0024,4,2,800000
8786,98,MTR0010,4,4,1040000
10083,37,MBL0042,5,4,1200000
5278,23,MBL0021,5,2,1000000
11864,111,MTR0033,5,3,270000
4730,34,MBL005,5,3,1050000
11477,50,MTR006,3,3,330000
8819,36,MBL0034,5,2,1600000
8471,106,MTR0019,5,4,480000
4078,87,MBL0042,5,4,1000000
3347,117,MTR0037,5,4,600000
13336,91,MBL008,5,3,1650000
7608,6,MTR009,5,4,280000
10699,63,MBL0023,4,2,600000
5385,88,MBL0027,5,2,1300000
8969,99,MTR002,5,2,240000
9032,15,MBL0012,5,4,1600000
3034,75,MBL006,5,4,2400000
4371,45,MTR0033,5,3,270000
7157,111,MTR0015,4,3,690000
9076,117,MTR0034,5,3,270000
10065,28,MBL0029,1,4,2400000
4748,43,MTR0023,4,4,480000
4863,22,MBL0012,5,4,1200000
4876,100,MBL0022,4,4,1800000
3914,84,MBL005,4,3,1350000
9424,103,MTR0015,5,3,660000
11815,72,MBL0020,5,2,600000
13726,43,MTR0019,5,4,360000
3173,48,MTR0038,5,4,800000
9689,73,MBL009,5,4,2400000
6784,90,MTR0016,4,4,400000
13680,99,MTR0010,5,4,1080000
13846,117,MTR0039,5,1,150000
11015,35,MBL0014,4,2,500000
10596,63,MBL007,4,2,1000000
1014,78,MTR0026,5,3,450000
13370,31,MBL003,5,3,1050000
2753,23,MBL007,4,2,800000
4663,92,MTR0024,5,3,420000
6729,48,MTR0029,5,2,240000
376,71,MBL0034,5,2,1000000
1675,43,MTR001,4,3,300000
13020,29,MBL0013,5,2,700000
12746,104,MBL0033,5,2,1500000
11717,41,MBL0020,4,2,900000
8312,120,MBL0010,5,2,500000
8330,5,MBL0039,4,2,2900000
10397,44,MTR0034,5,3,390000
2472,109,MTR007,4,2,180000
13543,97,MBL0025,5,2,1000000
1844,107,MTR0026,4,3,330000
2026,46,MTR009,5,4,400000
7058,77,MBL0036,5,4,4400000
692,66,MBL0033,5,2,1500000
12201,33,MBL009,4,4,1400000
8698,63,MBL0033,4,2,900000
3485,106,MTR0036,5,2,220000
13849,83,MBL0024,5,2,1000000
6300,113,MBL0012,5,4,1400000
11597,116,MBL0041,4,3,750000
6219,81,MTR0010,5,4,1040000
2948,107,MTR0020,5,3,360000
11034,40,MBL005,5,3,1650000
570,44,MTR0027,4,3,390000
11620,25,MBL0019,4,2,1200000
12788,90,MTR0038,5,4,720000
6859,21,MBL0027,5,2,1000000
8051,46,MTR009,5,4,400000
12666,75,MBL0037,5,3,2550000
1,74,MBL0031,5,3,1500000
12897,74,MBL0012,5,4,1400000
8538,35,MBL0032,4,4,2200000
3679,53,MTR0029,5,2,300000
8715,40,MBL0020,5,2,1100000
11379,79,MTR0012,4,2,520000
12290,28,MBL0036,4,4,5200000
8559,120,MBL0023,5,2,1000000
12482,66,MBL0020,5,2,600000
9471,43,MTR0012,5,2,520000
6403,50,MTR009,4,4,360000
2394,64,MBL0039,5,2,1400000
8153,55,MBL0033,5,2,900000
11418,14,MBL0037,5,3,4350000
1095,67,MBL0015,4,2,800000
9777,119,MTR0011,4,4,1040000
5359,9,MTR0038,5,4,680000
2709,13,MBL002,5,3,1650000
8991,49,MTR0011,5,4,1120000
2216,67,MBL008,5,3,1200000
1425,80,MTR0017,4,3,390000
2339,110,MTR0018,4,3,240000
8489,1,MTR002,4,2,260000
2096,43,MTR0016,4,4,400000
11750,36,MBL0042,5,4,1400000
6341,31,MBL0010,5,2,800000
13497,10,MTR0010,5,4,1120000
7138,78,MTR0027,4,3,390000
1624,12,MBL0022,4,4,1200000
8830,66,MBL0016,4,3,1350000
13641,21,MBL0020,4,2,700000
935,92,MTR0029,5,2,340000
6581,79,MTR0034,4,3,360000
3254,120,MBL0020,5,2,600000
13893,89,MBL0019,5,2,700000
13777,6,MTR0012,4,2,560000
10557,29,MBL0041,5,3,750000
12851,88,MBL0018,5,3,900000
11645,56,MBL0041,5,3,900000
351,21,MBL009,4,4,2200000
1072,32,MTR0014,5,4,880000
286,73,MBL005,5,3,1350000
11805,117,MTR0032,5,2,160000
9655,62,MTR0028,4,2,360000
9651,18,MBL0038,5,3,4200000
2149,29,MBL0011,5,2,500000
11531,60,MBL0019,4,2,1200000
11192,92,MTR0018,5,3,330000
1795,95,MTR0014,5,4,920000
1695,16,MBL0033,5,2,1600000
4381,67,MBL0030,5,4,2000000
3654,4,MTR0034,5,3,300000
12659,32,MTR0010,4,4,1160000
12628,2,MBL0015,4,2,800000
13749,64,MBL0033,5,2,1400000
3972,77,MBL0029,5,4,1400000
6298,92,MTR002,5,2,300000
12941,91,MBL0032,3,4,2000000
8014,13,MBL0034,5,2,2100000
2657,23,MBL0019,5,2,900000
3932,118,MBL0018,5,3,1050000
4102,88,MBL0025,5,2,1500000
12888,115,MBL005,5,3,1350000
4749,114,MTR0025,4,4,400000
9976,59,MBL004,4,3,1800000
4844,4,MTR0016,5,4,320000
13735,68,MBL0023,5,2,1200000
9091,105,MBL005,5,3,1350000
9404,83,MBL0015,5,2,600000
5605,115,MTR0036,5,2,260000
11050,37,MBL001,4,4,2200000
9202,117,MBL002,5,3,1350000
7496,108,MTR0013,5,3,750000
9901,82,MBL0039,5,2,2300000
1214,28,MBL0026,4,2,1100000
11898,118,MBL0019,5,2,700000
9016,99,MTR0024,4,3,450000
1648,84,MBL0011,4,2,700000
1931,70,MBL0031,4,3,1500000
5889,69,MBL0012,5,4,1000000
11285,77,MBL009,5,4,1600000
10259,63,MBL0026,4,2,1500000
5808,47,MTR0019,4,4,440000
13010,8,MTR0020,5,3,330000
9250,90,MTR003,4,3,420000
8578,18,MBL001,5,4,1800000
932,62,MTR001,5,3,420000
9523,113,MBL009,5,4,1400000
1759,95,MTR0012,4,2,500000
13264,41,MBL0015,4,2,500000
11200,35,MBL0036,4,4,3800000
7338,37,MBL0027,5,2,1000000
11893,104,MBL0030,5,4,1800000
6108,44,MTR0019,5,4,480000
985,101,MBL005,5,3,1350000
6170,42,MBL0027,5,2,1200000
269,113,MTR0030,5,3,450000
7188,107,MTR0012,5,2,520000
3459,41,MBL0035,5,3,4350000
2271,119,MTR004,5,3,300000
5877,43,MTR008,5,4,280000
2067,8,MTR007,5,2,180000
4225,36,MBL0016,5,3,1500000
187,43,MTR0038,5,4,720000
8015,23,MBL0026,4,2,1000000
8444,120,MTR0018,4,3,270000
13773,119,MBL0035,4,3,3600000
4436,118,MBL0010,4,2,600000
12448,57,MBL0012,4,4,1400000
2724,79,MTR0020,5,3,300000
4957,48,MTR0013,5,3,630000
12904,63,MBL0031,5,3,1950000
11729,22,MBL0027,5,2,1000000
687,104,MBL0011,4,2,600000
5840,120,MBL0020,4,2,600000
10437,106,MTR0010,5,4,1120000
12455,43,MTR0032,5,2,180000
2299,15,MBL0031,4,3,1800000
6159,81,MTR0028,5,2,360000
1098,10,MTR004,5,3,390000
308,52,MTR0031,4,3,300000
7139,15,MBL004,5,3,900000
1211,119,MTR0026,5,3,390000
4683,30,MBL0031,4,3,1500000
1314,75,MBL0023,5,2,1000000
11231,66,MBL0012,5,4,1200000
8049,42,MBL0013,4,2,500000
12152,80,MTR0011,4,4,1120000
683,87,MBL0039,4,2,2300000
4376,48,MTR0039,5,1,190000
5379,95,MTR0027,5,3,330000
3097,113,MTR001,5,3,330000
4542,44,MTR0012,4,2,580000
13064,89,MBL0028,5,2,1200000
1100,119,MBL0014,5,2,800000
6968,25,MBL0039,4,2,1100000
11102,52,MTR0037,5,4,760000
13748,18,MBL0034,4,2,1000000
5207,119,MTR0011,4,4,1040000
